XS YS
226229173982.54834 -29839229397.51268
226237591658.07925 -29810814185.676285
226246001146.92416 -29782397895.637695
226254402449.27667 -29753980528.490677
226262795565.33017 -29725562085.328846
226271180495.27786 -29697142567.245663
226279557239.31277 -29668721975.33443
226287925797.62775 -29640300310.6883
226296286170.41544 -29611877574.40027
226304638357.8683 -29583453767.563175
226312982360.17856 -29555028891.269707
226321318177.53827 -29526602946.612396
226329645810.13937 -29498175934.683628
226337965258.1735 -29469747856.575623
226346276521.83215 -29441318713.380455
226354579601.30664 -29412888506.190052
226362874496.78802 -29384457236.096172
226371161208.4673 -29356024904.19043
226379439736.5351 -29327591511.564285
226387710081.182 -29299157059.30905
226395972242.5984 -29270721548.51588
226404226220.97437 -29242284980.275776
226412472016.49988 -29213847355.67959
226420709629.36472 -29185408675.81802
226428939059.75845 -29156968941.781616
226437160307.87045 -29128528154.660778
226445373373.88992 -29100086315.54575
226453578258.0059 -29071643425.526623
226461774960.40714 -29043199485.693344
226469963481.28226 -29014754497.1357
226478143820.81973 -28986308460.943336
226486315979.2078 -28957861378.20574
226494479956.63443 -28929413250.01226
226502635753.28757 -28900964077.452076
226510783369.35483 -28872513861.61423
226518922805.02368 -28844062603.587616
226527054060.4814 -28815610304.46097
226535177135.91513 -28787156965.32289
226543292031.5117 -28758702587.261818
226551398747.45782 -28730247171.366043
226559497283.94003 -28701790718.723705
226567587641.14465 -28673333230.422802
226575669819.2578 -28644874707.55118
226583743818.46545 -28616415151.196537
226591809638.9533 -28587954562.44642
226599867280.90698 -28559492942.38823
226607916744.51178 -28531030292.109222
226615958029.9529 -28502566612.696495
226623991137.41534 -28474101905.237015
226632016067.0839 -28445636170.817585
226640032819.14316 -28417169410.524868
226648041393.77756 -28388701625.44538
226656041791.1713 -28360232816.66549
226664034011.50842 -28331762985.27141
226672018054.97275 -28303292132.349228
226679993921.74796 -28274820258.984863
226687961612.01746 -28246347366.264103
226695921125.96454 -28217873455.272575
226703872463.77228 -28189398527.095776
226711815625.62357 -28160922582.819046
226719750611.70108 -28132445623.527584
226727677422.18735 -28103967650.30644
226735596057.26465 -28075488664.240513
226743506517.11514 -28047008666.414577
226751408801.92072 -28018527657.913242
226759302911.86313 -27990045639.82098
226767188847.1239 -27961562613.222122
226775066607.88443 -27933078579.200844
226782936194.32587 -27904593538.841187
226790797606.62918 -27876107493.227043
226798650844.97513 -27847620443.44216
226806495909.54437 -27819132390.570152
226814332800.51724 -27790643335.694473
226822161518.07397 -27762153279.89844
226829982062.39462 -27733662224.265232
226837794433.65897 -27705170169.877876
226845598632.0467 -27676677117.819263
226853394657.73718 -27648183069.17214
226861182510.90976 -27619688025.019104
226868962191.74347 -27591191986.442623
226876733700.4172 -27562694954.525013
226884497037.10962 -27534196930.34845
226892252201.99924 -27505697914.994965
226899999195.26434 -27477197909.54645
226907738017.083 -27448696915.084656
226915468667.63324 -27420194932.69119
226923191147.09274 -27391691963.447517
226930905455.63904 -27363188008.434967
226938611593.44946 -27334683068.73472
226946309560.7012 -27306177145.42782
226953999357.57123 -27277670239.59517
226961680984.2363 -27249162352.317535
226969354440.87305 -27220653484.675537
226977019727.65784 -27192143637.749653
226984676844.76688 -27163632812.620224
226992325792.3762 -27135121010.36746
226999966570.66162 -27106608232.07141
227007599179.79877 -27078094478.812004
227015223619.9631 -27049579751.66902
227022839891.32986 -27021064051.722107
227030447994.07413 -26992547380.050762
227038047928.3708 -26964029737.734352
227045639694.3945 -26935511125.852104
227053223292.31976 -26906991545.483105
227060798722.3209 -26878470997.706303
227068365984.572 -26849949483.60051
227075925079.247 -26821427004.2444
227083476006.51965 -26792903560.716507
227091018766.56342 -26764379154.095226
227098553359.55173 -26735853785.458817
227106079785.6577 -26707327455.8854
227113598045.05435 -26678800166.45296
227121108137.91443 -26650271918.23934
227128610064.41052 -26621742712.322258
227136103824.71503 -26593212549.779285
227143589419.00015 -26564681431.68785
227151066847.43793 -26536149359.125263
227158536110.2002 -26507616333.168682
227165997207.4586 -26479082354.895134
227173450139.38452 -26450547425.38151
227180894906.14932 -26422011545.70457
227188331507.924 -26393474716.94093
227195759944.87946 -26364936940.167072
227203180217.18634 -26336398216.459347
227210592325.0152 -26307858546.893967
227217996268.53632 -26279317932.547016
227225392047.91983 -26250776374.494434
227232779663.33566 -26222233873.812027
227240159114.95352 -26193690431.575474
227247530402.943 -26165146048.86031
227254893527.47342 -26136600726.741943
227262248488.71396 -26108054466.295643
227269595286.8336 -26079507268.59655
227276933922.0011 -26050959134.719666
227284264394.3851 -26022410065.73986
227291586704.15402 -25993860062.731873
227298900851.476 -25965309126.7703
227306206836.51917 -25936757258.92962
227313504659.45126 -25908204460.284164
227320794320.43997 -25879650731.90814
227328075819.65277 -25851096074.875618
227335349157.25693 -25822540490.26054
227342614333.4195 -25793983979.13671
227349871348.30737 -25765426542.577805
227357120202.08725 -25736868181.657364
227364360894.92566 -25708308897.448803
227371593426.98886 -25679748691.0254
227378817798.44305 -25651187563.4603
227386034009.45413 -25622625515.826523
227393242060.18784 -25594062549.19695
227400441950.80975 -25565498664.64434
227407633681.48526 -25536933863.241318
227414817252.37952 -25508368146.06037
227421992663.6575 -25479801514.173862
227429159915.484 -25451233968.654022
227436319008.02368 -25422665510.572956
227443469941.44092 -25394096141.002636
227450612715.89996 -25365525861.0149
227457747331.56485 -25336954671.68146
227464873788.59943 -25308382574.073902
227471992087.16736 -25279809569.263676
227479102227.4321 -25251235658.322105
227486204209.55695 -25222660842.320385
227493298033.705 -25194085122.329582
227500383700.03912 -25165508499.42063
227507461208.72208 -25136930974.664345
227514530559.91635 -25108352549.131397
227521591753.7843 -25079773223.89234
227528644790.48807 -25051193000.0176
227535689670.18958 -25022611878.577473
227542726393.05063 -24994029860.642124
227549754959.2328 -24965446947.28159
227556775368.8974 -24936863139.565784
227563787622.20572 -24908278438.564495
227570791719.31873 -24879692845.34738
227577787660.39725 -24851106360.98397
227584775445.6019 -24822518986.543667
227591755075.0931 -24793930723.09575
227598726549.03113 -24765341571.709366
227605689867.57605 -24736751533.45354
227612645030.8877 -24708160609.397175
227619592039.1258 -24679568800.60904
227626530892.44977 -24650976108.15778
227633461591.01898 -24622382533.111916
227640384134.99252 -24593788076.53984
227647298524.52933 -24565192739.50983
227654204759.78812 -24536596523.090023
227661102840.92743 -24507999428.34844
227667992768.10562 -24479401456.352974
227674874541.48087 -24450802608.171394
227681748161.21112 -24422202884.871346
227688613627.45416 -24393602287.520348
227695470940.3676 -24365000817.1858
227702320100.1089 -24336398474.934967
227709161106.83517 -24307795261.835007
227715993960.70352 -24279191178.952938
227722818661.87076 -24250586227.35566
227729635210.49356 -24221980408.109947
227736443606.72836 -24193373722.28246
227743243850.7314 -24164766170.93972
227750035942.6588 -24136157755.14814
227756819882.66647 -24107548475.974003
227763595670.9101 -24078938334.48347
227770363307.5452 -24050327331.74258
227777122792.72708 -24021715468.817253
227783874126.6109 -23993102746.77328
227790617309.3516 -23964489166.676334
227797352341.1039 -23935874729.591965
227804079222.02243 -23907259436.585598
227810797952.26154 -23878643288.722546
227817508531.97543 -23850026287.06799
227824210961.31808 -23821408432.686996
227830905240.44333 -23792789726.644512
227837591369.5048 -23764170170.005356
227844269348.65588 -23735549763.834225
227850939178.04987 -23706928509.195705
227857600857.8398 -23678306407.154255
227864254388.17856 -23649683458.774216
227870899769.2188 -23621059665.119804
227877537001.11304 -23592435027.255123
227884166084.01352 -23563809546.24415
227890787018.0724 -23535183223.15074
227897399803.4416 -23506556059.038643
227904004440.27283 -23477928054.971478
227910600928.71765 -23449299212.01274
227917189268.9274 -23420669531.22582
227923769461.05325 -23392039013.673973
227930341505.24622 -23363407660.420353
227936905401.65704 -23334775472.52798
227943461150.43634 -23306142451.05977
227950008751.7345 -23277508597.078503
227956548205.70178 -23248873911.64686
227963079512.4882 -23220238395.82738
227969602672.24356 -23191602050.682514
227976117685.11758 -23162964877.27457
227982624551.2597 -23134326876.665756
227989123270.8192 -23105688049.91815
227995613843.9452 -23077048398.093723
228002096270.7865 -23048407922.25432
228008570551.49188 -23019766623.46167
228015036686.20987 -22991124502.777397
228021494675.0888 -22962481561.262993
228027944518.2768 -22933837799.979843
228034386215.9218 -22905193219.989212
228040819768.17163 -22876547822.352253
228047245175.1738 -22847901608.129997
228053662437.0757 -22819254578.383366
228060071554.02463 -22790606734.17316
228066472526.1675 -22761958076.560066
228072865353.65118 -22733308606.604656
228079250036.62228 -22704658325.367386
228085626575.22726 -22676007233.9086
228091994969.6124 -22647355333.288525
228098355219.92374 -22618702624.56727
228104707326.30713 -22590049108.804832
228111051288.9083 -22561394787.0611
228117387107.87274 -22532739660.39584
228123714783.3458 -22504083729.868706
228130034315.47253 -22475426996.53924
228136345704.39792 -22446769461.466877
228142648950.26672 -22418111125.710922
228148944053.22348 -22389451990.330578
228155231013.41257 -22360792056.38493
228161509830.97815 -22332131324.932953
228167780506.06427 -22303469797.033504
228174043038.81467 -22274807473.74534
228180297429.37302 -22246144356.12709
228186543677.8827 -22217480445.23728
228192781784.487 -22188815742.134323
228199011749.32895 -22160150247.876514
228205233572.5514 -22131483963.52204
228211447254.297 -22102816890.128975
228217652794.70828 -22074149028.755283
228223850193.92755 -22045480380.458817
228230039452.0969 -22016810946.297314
228236220569.35825 -21988140727.328403
228242393545.85333 -21959469724.609604
228248558381.72366 -21930797939.198322
228254715077.11066 -21902125372.15185
228260863632.15543 -21873452024.52738
228267004046.99896 -21844777897.381985
228273136321.78207 -21816102991.772625
228279260456.64536 -21787427308.756157
228285376451.72922 -21758750849.389328
228291484307.1739 -21730073614.728767
228297584023.1194 -21701395605.831
228303675599.7056 -21672716823.75245
228309759037.07214 -21644037269.54941
228315834335.35852 -21615356944.278088
228321901494.704 -21586675848.994564
228327960515.24768 -21557993984.754818
228334011397.12848 -21529311352.61472
228340054140.4851 -21500627953.63003
228346088745.4561 -21471943788.856407
228352115212.17978 -21443258859.34939
228358133540.7943 -21414573166.164413
228364143731.43768 -21385886710.356808
228370145784.24765 -21357199492.981796
228376139699.36182 -21328511515.09449
228382125476.91757 -21299822777.749893
228388103117.05212 -21271133282.002903
228394072619.90253 -21242443028.908314
228400033985.6056 -21213752019.520805
228405987214.29797 -21185060254.894955
228411932306.11612 -21156367736.08523
228417869261.19632 -21127674464.146004
228423798079.67468 -21098980440.131523
228429718761.68707 -21070285665.09594
228435631307.3692 -21041590140.093304
228441535716.85657 -21012893866.177544
228447431990.28455 -20984196844.4025
228453320127.78827 -20955499075.8219
228459200129.5027 -20926800561.48936
228465071995.56256 -20898101302.4584
228470935726.1025 -20869401299.78243
228476791321.25687 -20840700554.51475
228482638781.15988 -20811999067.708572
228488478105.94556 -20783296840.416985
228494309295.7477 -20754593873.69298
228500132350.69998 -20725890168.589447
228505947270.93582 -20697185726.159164
228511754056.5885 -20668480547.45482
228517552707.7911 -20639774633.528973
228523343224.67654 -20611067985.43411
228529125607.37747 -20582360604.222584
228534899856.02643 -20553652490.946667
228540665970.75574 -20524943646.65852
228546423951.6975 -20496234072.4102
228552173798.9837 -20467523769.253654
228557915512.7461 -20438812738.24074
228563649093.11624 -20410100980.423206
228569374540.22556 -20381388496.852695
228575091854.2052 -20352675288.58075
228580801035.18622 -20323961356.658813
228586502083.2994 -20295246702.13822
228592194998.6754 -20266531326.070213
228597879781.4447 -20237815229.505924
228603556431.7375 -20209098413.496387
228609224949.68387 -20180380879.092533
228614885335.41373 -20151662627.345192
228620537589.05673 -20122943659.30509
228626181710.7424 -20094223976.02286
228631817700.6001 -20065503578.54903
228637445558.7589 -20036782467.93402
228643065285.34778 -20008060645.228165
228648676880.49548 -19979338111.481678
228654280344.33057 -19950614867.744694
228659875676.98145 -19921890915.067234
228665462878.5763 -19893166254.499226
228671041949.24313 -19864440887.09049
228676612889.10977 -19835714813.89075
228682175698.3038 -19806988035.94964
228687730376.95273 -19778260554.316677
228693276925.18375 -19749532370.041298
228698815343.12396 -19720803484.172825
228704345630.90024 -19692073897.760487
228709867788.63928 -19663343611.853413
228715381816.4676 -19634612627.500637
228720887714.5115 -19605880945.751095
228726385482.89713 -19577148567.653618
228731875121.7504 -19548415494.256943
228737356631.19705 -19519681726.60971
228742830011.36267 -19490947265.760464
228748295262.37265 -19462212112.75764
228753752384.35217 -19433476268.64959
228759201377.42624 -19404739734.484554
228764642241.7197 -19376002511.31069
228770074977.35712 -19347264600.176052
228775499584.46298 -19318526002.128593
228780916063.16153 -19289786718.21617
228786324413.57684 -19261046749.486557
228791724635.83276 -19232306096.98741
228797116730.053 -19203564761.76631
228802500696.36108 -19174822744.870728
228807876534.8803 -19146080047.348034
228813244245.73383 -19117336670.24552
228818603829.04456 -19088592614.61037
228823955284.93527 -19059847881.48967
228829298613.52853 -19031102471.93042
228834633814.9467 -19002356386.979523
228839960889.31195 -18973609627.68378
228845279836.74634 -18944862195.089905
228850590657.37167 -18916114090.24451
228855893351.30954 -18887365314.19412
228861187918.68143 -18858615867.985157
228866474359.60855 -18829865752.663956
228871752674.212 -18801114969.276752
228877022862.61267 -18772363518.86969
228882284924.93124 -18743611402.48882
228887538861.2882 -18714858621.180096
228892784671.80392 -18686105175.98938
228898022356.59848 -18657351067.962444
228903251915.79187 -18628596298.144962
228908473349.50378 -18599840867.58252
228913686657.85385 -18571084777.3206
228918891840.9614 -18542328028.404602
228924088898.94568 -18513570621.879833
228929277831.92566 -18484812558.7915
228934458640.02017 -18456053840.184723
228939631323.34787 -18427294467.104527
228944795882.02716 -18398534440.595848
228949952316.17633 -18369773761.703533
228955100625.91342 -18341012431.472324
228960240811.35635 -18312250450.946888
228965372872.6228 -18283487821.171787
228970496809.83026 -18254724543.1915
228975612623.0961 -18225960618.050415
228980720312.53745 -18197196046.792816
228985819878.27124 -18168430830.462914
228990911320.4142 -18139664970.10482
228995994639.08298 -18110898466.762558
229001069834.3939 -18082131321.480057
229006136906.46317 -18053363535.301155
229011195855.40683 -18024595109.269608
229016246681.3407 -17995826044.429073
229021289384.3804 -17967056341.823124
229026323964.64142 -17938286002.49524
229031350422.23898 -17909515027.48881
229036368757.28818 -17880743417.847145
229041378969.9039 -17851971174.613453
229046381060.20087 -17823198298.83086
229051375028.29358 -17794424791.5424
229056360874.29636 -17765650653.79102
229061338598.32336 -17736875886.619576
229066308200.48856 -17708100491.07084
229071269680.9057 -17679324468.18749
229076223039.6884 -17650547819.012115
229081168276.94998 -17621770544.587227
229086105392.80368 -17592992645.95524
229091034387.36255 -17564214124.15848
229095955260.7394 -17535434980.239197
229100868013.04688 -17506655215.23954
229105772644.39743 -17477874830.201572
229110669154.90335 -17449093826.16728
229115557544.67673 -17420312204.178547
229120437813.82944 -17391529965.277187
229125309962.4732 -17362747110.504917
229130173990.71954 -17333963640.90337
229135029898.6798 -17305179557.51409
229139877686.46518 -17276394861.37854
229144717354.18655 -17247609553.53809
229149548901.95477 -17218823635.03403
229154372329.88037 -17190037106.907566
229159187638.0738 -17161249970.199806
229163994826.64523 -17132462225.951786
229168793895.7047 -17103673875.20445
229173584845.3621 -17074884918.998663
229178367675.72705 -17046095358.375195
229183142386.90906 -17017305194.374739
229187908979.01736 -16988514428.037899
229192667452.16107 -16959723060.4052
229197417806.4491 -16930931092.517073
229202160041.99014 -16902138525.413874
229206894158.89276 -16873345360.135872
229211620157.26532 -16844551597.723251
229216338037.21597 -16815757239.21611
229221047798.85266 -16786962285.654467
229225749442.28323 -16758166738.078253
229230442967.61523 -16729370597.527319
229235128374.95612 -16700573865.041433
229239805664.4131 -16671776541.66028
229244474836.0932 -16642978628.423458
229249135890.10333 -16614180126.370483
229253788826.5501 -16585381036.540792
229258433645.54004 -16556581359.973738
229263070347.17938 -16527781097.70859
229267698931.57428 -16498980250.784536
229272319398.83066 -16470178820.240685
229276931749.05423 -16441376807.116058
229281535982.3506 -16412574212.449598
229286132098.825 -16383771037.280167
229290720098.58276 -16354967282.64654
229295299981.7288 -16326162949.587418
229299871748.3679 -16297358039.141418
229304435398.6047 -16268552552.347076
229308990932.54364 -16239746490.242846
229313538350.28894 -16210939853.867102
229318077651.94467 -16182132644.258137
229322608837.61472 -16153324862.454165
229327131907.40274 -16124516509.493319
229331646861.41223 -16095707586.413652
229336153699.7465 -16066898094.253138
229340652422.50867 -16038088034.049665
229345143029.80167 -16009277406.841051
229349625521.72827 -15980466213.66503
229354099898.39102 -15951654455.559254
229358566159.89233 -15922842133.561298
229363024306.33438 -15894029248.70866
229367474337.81915 -15865215802.038755
229371916254.44846 -15836401794.588923
229376350056.32394 -15807587227.396423
229380775743.54706 -15778772101.498436
229385193316.21906 -15749956417.932066
229389602774.441 -15721140177.734337
229394004118.31378 -15692323381.942196
229398397347.93808 -15663506031.59251
229402782463.41446 -15634688127.72207
229407159464.8432 -15605869671.367594
229411528352.32446 -15577050663.565712
229415889125.95816 -15548231105.352985
229420241785.84415 -15519410997.765896
229424586332.08194 -15490590341.840845
229428922764.77094 -15461769138.614166
229433251084.01035 -15432947389.122107
229437571289.89917 -15404125094.400839
229441883382.5363 -15375302255.486462
229446187362.02032 -15346478873.414999
229450483228.44974 -15317654949.222395
229454770981.9228 -15288830483.944519
229459050622.5376 -15260005478.617165
229463322150.3921 -15231179934.27605
229467585565.58392 -15202353851.95682
229471840868.21066 -15173527232.695038
229476088058.36963 -15144700077.526197
229480327136.158 -15115872387.485716
229484558101.67276 -15087044163.608934
229488780955.01068 -15058215406.931122
229492995696.26834 -15029386118.487467
229497202325.54218 -15000556299.313091
229501400842.9284 -14971725950.443035
229505591248.52307 -14942895072.91227
229509773542.42203 -14914063667.75569
229513947724.72095 -14885231736.008118
229518113795.5153 -14856399278.704298
229522271754.9004 -14827566296.878908
229526421602.97134 -14798732791.56655
229530563339.82306 -14769898763.801744
229534696965.55026 -14741064214.618952
229538822480.24753 -14712229145.05255
229542939884.00922 -14683393556.136847
229547049176.9295 -14654557448.90608
229551150359.1024 -14625720824.394411
229555243430.62164 -14596883683.635931
229559328391.5809 -14568046027.664658
229563405242.07364 -14539207857.514536
229567473982.19305 -14510369174.21944
229571534612.03223 -14481529978.813175
229575587131.68405 -14452690272.32947
229579631541.24118 -14423850055.80198
229583667840.79614 -14395009330.264296
229587696030.44122 -14366168096.749933
229591716110.2686 -14337326356.29234
229595728080.37018 -14308484109.924885
229599731940.83774 -14279641358.680874
229603727691.76282 -14250798103.59354
229607715333.23682 -14221954345.696047
229611694865.35095 -14193110086.021484
229615666288.19626 -14164265325.602875
229619629601.86353 -14135420065.473167
229623584806.44342 -14106574306.665247
229627531902.0264 -14077728050.211922
229631470888.7027 -14048881297.145935
229635401766.56244 -14020034048.499962
229639324535.6955 -13991186305.306602
229643239196.19156 -13962338068.598392
229647145748.1402 -13933489339.407797
229651044191.63074 -13904640118.76721
229654934526.75232 -13875790407.708961
229658816753.59393 -13846940207.265308
229662690872.24435 -13818089518.468441
229666556882.79214 -13789238342.350483
229670414785.32574 -13760386679.943487
229674264579.93338 -13731534532.279436
229678106266.7031 -13702681900.390251
229681939845.72275 -13673828785.307781
229685765317.08 -13644975188.06381
229689582680.8623 -13616121109.690052
229693391937.15698 -13587266551.218153
229697193086.05112 -13558411513.679695
229700986127.63165 -13529555998.106192
229704771061.98535 -13500700005.529089
229708547889.1987 -13471843536.979767
229712316609.3581 -13442986593.48954
229716077222.5497 -13414129176.089653
229719829728.85956 -13385271285.811289
229723574128.3734 -13356412923.685562
229727310421.1769 -13327554090.74352
229731038607.3555 -13298694788.016148
229734758686.99442 -13269835016.534359
229738470660.17874 -13240974777.329006
229742174526.99332 -13212114071.430876
229745870287.52286 -13183252899.87069
229749557941.85187 -13154391263.679102
229753237490.06467 -13125529163.886703
229756908932.2454 -13096666601.524021
229760572268.478 -13067803577.621517
229764227498.84622 -13038940093.209587
229767874623.43365 -13010076149.318563
229771513642.3237 -12981211746.978714
229775144555.59958 -12952346887.220243
229778767363.34427 -12923481571.07329
229782382065.64062 -12894615799.567932
229785988662.5713 -12865749573.734182
229789587154.21872 -12836882894.60199
229793177540.6652 -12808015763.20124
229796759821.9928 -12779148180.561756
229800333998.28348 -12750280147.713297
229803900069.6189 -12721411665.685558
229807458036.08063 -12692542735.508175
229811007897.75 -12663673358.210716
229814549654.70816 -12634803534.822693
229818083307.0361 -12605933266.37355
229821608854.81464 -12577062553.892673
229825126298.12436 -12548191398.409386
229828635637.04565 -12519319800.952946
229832136871.65878 -12490447762.552553
229835630002.0438 -12461575284.237343
229839115028.28055 -12432702367.03639
229842591950.44873 -12403829011.978712
229846060768.6278 -12374955220.09326
229849521482.89713 -12346080992.408924
229852974093.33575 -12317206329.954538
229856418600.02264 -12288331233.758871
229859855003.03656 -12259455704.850632
229863283302.45605 -12230579744.25847
229866703498.3595 -12201703353.010975
229870115590.8251 -12172826532.136675
229873519579.93082 -12143949282.664038
229876915465.75452 -12115071605.621473
229880303248.3738 -12086193502.03733
229883682927.86618 -12057314972.9399
229887054504.30887 -12028436019.35741
229890417977.77896 -11999556642.318031
229893773348.35333 -11970676842.849876
229897120616.1087 -11941796621.980999
229900459781.1216 -11912915980.739391
229903790843.46835 -11884034920.15299
229907113803.2251 -11855153441.24967
229910428660.4678 -11826271545.05725
229913735415.27225 -11797389232.603489
229917034067.71402 -11768506504.91609
229920324617.86856 -11739623363.022697
229923607065.81107 -11710739807.950897
229926881411.61658 -11681855840.728216
229930147655.35995 -11652971462.382124
229933405797.11584 -11624086673.940035
229936655836.95874 -11595201476.429306
229939897774.96292 -11566315870.877235
229943131611.2025 -11537429858.311064
229946357345.75143 -11508543439.757978
229949574978.6834 -11479656616.245106
229952784510.072 -11450769388.799519
229955985939.99054 -11421881758.448233
229959179268.5123 -11392993726.218206
229962364495.71024 -11364105293.136343
229965541621.6571 -11335216460.22949
229968710646.42557 -11306327228.52444
229971871570.0881 -11277437599.047928
229975024392.71692 -11248547572.826632
229978169114.3841 -11219657150.887178
229981305735.16153 -11190766334.256136
229984434255.1209 -11161875123.96002
229987554674.33374 -11132983521.02529
229990666992.87134 -11104091526.47835
229993771210.80487 -11075199141.34555
229996867328.20526 -11046306366.653187
229999955345.1433 -11017413203.427502
230003035261.6896 -10988519652.69468
230006107077.91452 -10959625715.480854
230009170793.8883 -10930731392.812105
230012226409.68097 -10901836685.714457
230015273925.36237 -10872941595.21388
230018313341.00217 -10844046122.336296
230021344656.66983 -10815150268.107565
230024367872.4346 -10786254033.5535
230027382988.36563 -10757357419.699858
230030390004.53186 -10728460427.572348
230033388921.00195 -10699563058.19662
230036379737.8445 -10670665312.598276
230039362455.12787 -10641767191.80286
230042337072.9202 -10612868696.835873
230045303591.2895 -10583969828.722752
230048262010.3036 -10555070588.48889
230051212330.03006 -10526170977.159624
230054154550.53638 -10497270995.760244
230057088671.88977 -10468370645.315987
230060014694.15732 -10439469926.852034
230062932617.40588 -10410568841.393518
230065842441.70218 -10381667389.965523
230068744167.1127 -10352765573.593075
230071637793.70377 -10323863393.301157
230074523321.5415 -10294960850.114697
230077400750.6919 -10266057945.058573
230080270081.22067 -10237154679.157612
230083131313.19345 -10208251053.436594
230085984446.6756 -10179347068.920242
230088829481.73236 -10150442726.633238
230091666418.42874 -10121538027.600204
230094495256.8296 -10092632972.845722
230097315996.99957 -10063727563.394318
230100128639.00314 -10034821800.270468
230102933182.90457 -10005915684.498606
230105729628.76797 -9977009217.103107
230108517976.6573 -9948102399.108305
230111298226.6362 -9919195231.538483
230114070378.76828 -9890287715.417871
230116834433.11688 -9861379851.770655
230119590389.74518 -9832471641.62097
230122338248.71616 -9803563085.992905
230125078010.09262 -9774654185.910498
230127809673.9372 -9745744942.397743
230130533240.31232 -9716835356.478582
230133248709.28024 -9687925429.176912
230135956080.903 -9659015161.51658
230138655355.2425 -9630104554.521389
230141346532.3604 -9601193609.215092
230144029612.31827 -9572282326.621393
230146704595.17737 -9543370707.763954
230149371480.99884 -9514458753.666388
230152030269.84366 -9485546465.352259
230154680961.77258 -9456633843.845085
230157323556.84622 -9427720890.168339
230159958055.12494 -9398807605.345448
230162584456.66895 -9369893990.399794
230165202761.53827 -9340980046.354708
230167812969.79276 -9312065774.23348
230170415081.49203 -9283151175.059355
230173009096.69562 -9254236249.855526
230175595015.4628 -9225320999.645147
230178172837.85266 -9196405425.451323
230180742563.9241 -9167489528.297115
230183304193.7359 -9138573309.20554
230185857727.34653 -9109656769.19957
230188403164.8144 -9080739909.302128
230190940506.1977 -9051822730.536098
230193469751.55435 -9022905233.924316
230195990900.94223 -8993987420.489576
230198503954.4189 -8965069291.254627
230201008912.04187 -8936150847.242174
230203505773.86835 -8907232089.474878
230205994539.95538 -8878313018.975357
230208475210.35986 -8849393636.766182
230210947785.13852 -8820473943.869884
230213412264.34784 -8791553941.308954
230215868648.04416 -8762633630.105831
230218316936.28357 -8733713011.282917
230220757129.12207 -8704792085.86257
230223189226.61542 -8675870854.867105
230225613228.8192 -8646949319.318796
230228029135.78885 -8618027480.239872
230230436947.57953 -8589105338.652519
230232836664.24628 -8560182895.578884
230235228285.84393 -8531260152.041071
230237611812.4272 -8502337109.061142
230239987244.05048 -8473413767.661117
230242354580.76813 -8444490128.862972
230244713822.63425 -8415566193.688647
230247064969.70273 -8386641963.160036
230249408022.0273 -8357717438.298994
230251742979.66156 -8328792620.127334
230254069842.65884 -8299867509.666829
230256388611.07236 -8270942107.939212
230258699284.95502 -8242016415.966172
230261001864.3597 -8213090434.7693615
230263296349.33905 -8184164165.37039
230265582739.94547 -8155237608.790829
230267861036.2312 -8126310766.052208
230270131238.24835 -8097383638.176017
230272393346.0488 -8068456226.183707
230274647359.6842 -8039528531.09669
230276893279.20615 -8010600553.936337
230279131104.6659 -7981672295.723982
230281360836.11465 -7952743757.480916
230283582473.60333 -7923814940.2283945
230285796017.18274 -7894885844.987633
230288001466.90344 -7865956472.779807
230290198822.81586 -7837026824.626055
230292388084.97025 -7808096901.547476
230294569253.4166 -7779166704.565132
230296742328.20474 -7750236234.700047
230298907309.3844 -7721305492.973204
230301064197.00504 -7692374480.405551
230303212991.11594 -7663443198.017998
230305353691.7662 -7634511646.831416
230307486299.0048 -7605579827.866641
230309610812.88043 -7576647742.144468
230311727233.4417 -7547715390.685658
230313835560.73697 -7518782774.510935
230315935794.8144 -7489849894.640984
230318027935.722 -7460916752.096453
230320111983.5076 -7431983347.897956
230322187938.2188 -7403049683.06607
230324255799.90308 -7374115758.621333
230326315568.6077 -7345181575.5842495
230328367244.37973 -7316247134.975288
230330410827.26608 -7287312437.814879
230332446317.31348 -7258377485.123421
230334473714.56842 -7229442277.921271
230336493019.0772 -7200506817.228758
230338504230.88605 -7171571104.066169
230340507350.0409 -7142635139.453758
230342502376.58752 -7113698924.411746
230344489310.57156 -7084762459.960318
230346468152.03842 -7055825747.119622
230348438901.0333 -7026888786.909776
230350401557.6013 -6997951580.350859
230352356121.7872 -6969014128.462917
230354302593.63577 -6940076432.265964
230356240973.19144 -6911138492.779976
230358171260.49854 -6882200311.0248995
230360093455.60117 -6853261888.020645
230362007558.54327 -6824323224.787089
230363913569.36862 -6795384322.344075
230365811488.12076 -6766445181.711412
230367701314.84308 -6737505803.90888
230369583049.5788 -6708566189.956221
230371456692.3709 -6679626340.873145
230373322243.26224 -6650686257.679333
230375179702.29544 -6621745941.394429
230377029069.51297 -6592805393.038047
230378870344.95712 -6563864613.629768
230380703528.66995 -6534923604.18914
230382528620.6934 -6505982365.735681
230384345621.06912 -6477040899.288874
230386154529.8387 -6448099205.868173
230387955347.04352 -6419157286.492999
230389748072.7247 -6390215142.182743
230391532706.92322 -6361272773.956763
230393309249.6799 -6332330182.834386
230395077701.03534 -6303387369.8349085
230396838061.02994 -6274444335.977596
230398590329.70398 -6245501082.281685
230400334507.0975 -6216557609.7663765
230402070593.2504 -6187613919.450846
